"CubeId";"devkum"
"PublishingDate";"2017-03-01 14:30"

"Date";"D0";"D1";"Value"
"1999-12";"M1";"CZK100";"4.4505"
"1999-12";"M1";"HUF100";"0.6328"
"1999-12";"M1";"PLN100";"38.6"
"1999-12";"M1";"RUB100";"5.78"
"1999-12";"M1";"SEK100";"18.79"
"1999-12";"M1";"TRY100";"0.0002948"
"1999-12";"M1";"USD1";"1.598"
"1999-12";"M1";"CAD1";"1.1004"
"1999-12";"M1";"ARS100";"159.83"
"1999-12";"M1";"BRL100";"88.58"
"1999-12";"M1";"MXN100";"16.87"
"1999-12";"M1";"ZAR1";"0.2594"
"1999-12";"M1";"JPY100";"1.5653"
"1999-12";"M1";"AUD1";"1.043"
"1999-12";"M1";"CNY100";"19.204"
"1999-12";"M1";"HKD100";"20.557"
"1999-12";"M1";"KRW100";"0.1411"
"1999-12";"M1";"MYR100";"42.05"
"1999-12";"M1";"NZD1";"0.8313"
"1999-12";"M1";"SGD100";"95.976"
"1999-12";"M1";"THB100";"4.2613"
"1999-12";"M1";"XDR1";"2.19297"
"2000-01";"M0";"EUR1";"1.6097"
"2000-01";"M0";"GBP1";"2.6003"
"2000-01";"M0";"DKK100";"21.6195"
"2000-01";"M0";"NOK100";"19.8033"
"2000-01";"M0";"CZK100";"4.4629"
"2000-01";"M0";"HUF100";"0.6303"
"2000-01";"M0";"PLN100";"38.659"
"2000-01";"M0";"RUB100";"5.5943"
"2000-01";"M0";"SEK100";"18.7119"
"2000-01";"M0";"TRY100";"0.000291"
"2000-01";"M0";"USD1";"1.5854"
"2000-01";"M0";"CAD1";"1.0946"
"2000-01";"M0";"ARS100";"158.5786"
"2000-01";"M0";"BRL100";"87.9886"
"2000-01";"M0";"MXN100";"16.7119"
"2000-01";"M0";"ZAR1";"0.2588"
"2000-01";"M0";"JPY100";"1.5097"
"2000-01";"M0";"AUD1";"1.041605"
"2000-01";"M0";"CNY100";"19.20680952"
"2000-01";"M0";"HKD100";"20.382233"
"2000-01";"M0";"KRW100";"0.1404"
"2000-01";"M0";"MYR100";"41.7238"
"2000-01";"M0";"NZD1";"0.8148"
"2000-01";"M0";"SGD100";"94.6447"
"2000-01";"M0";"THB100";"4.2461"
"2000-01";"M0";"XDR1";"2.175252"
"2000-01";"M1";"EUR1";"1.6093"
"2000-01";"M1";"GBP1";"2.665"
"2000-01";"M1";"DKK100";"21.62"
"2000-01";"M1";"NOK100";"19.9"
"2000-01";"M1";"CZK100";"4.4698"
"2000-01";"M1";"HUF100";"0.6231"
"2000-01";"M1";"PLN100";"39"
"2000-01";"M1";"RUB100";"5.72"
"2000-01";"M1";"SEK100";"18.71"
"2000-01";"M1";"TRY100";"0.0002933"
"2000-01";"M1";"USD1";"1.6405"
"2000-01";"M1";"CAD1";"1.1337"
"2000-01";"M1";"ARS100";"164.08"
"2000-01";"M1";"BRL100";"92.01"
"2000-01";"M1";"MXN100";"17.13"
"2000-01";"M1";"ZAR1";"0.2598"
"2000-01";"M1";"JPY100";"1.5362"
"2000-01";"M1";"AUD1";"1.0427"
"2000-01";"M1";"CNY100";"20.008"
"2000-01";"M1";"HKD100";"21.0858"
"2000-01";"M1";"KRW100";"0.1461"
"2000-01";"M1";"MYR100";"43.17"
"2000-01";"M1";"NZD1";"0.8099"
"2000-01";"M1";"SGD100";"96.4319"
"2000-01";"M1";"THB100";"4.3723"
"2000-01";"M1";"XDR1";"2.2208"
"2000-02";"M0";"EUR1";"1.6069"
"2000-02";"M0";"GBP1";"2.6126"
"2000-02";"M0";"DKK100";"21.5724"
"2000-02";"M0";"NOK100";"19.8338"
"2000-02";"M0";"CZK100";"4.4982"
"2000-02";"M0";"HUF100";"0.6273"
"2000-02";"M0";"PLN100";"39.3719"
"2000-02";"M0";"RUB100";"5.6686"
"2000-02";"M0";"SEK100";"18.8671"
"2000-02";"M0";"TRY100";"0.00029"
"2000-02";"M0";"USD1";"1.6316"
"2000-02";"M0";"CAD1";"1.124"
"2000-02";"M0";"ARS100";"163.2138"
"2000-02";"M0";"BRL100";"91.871"
"2000-02";"M0";"MXN100";"17.3276"
"2000-02";"M0";"ZAR1";"0.2581"
"2000-02";"M0";"JPY100";"1.491019"
"2000-02";"M0";"AUD1";"1.025867"
"2000-02";"M0";"CNY100";"19.72804762"
"2000-02";"M0";"HKD100";"20.968305"
"2000-02";"M0";"KRW100";"0.1445"
"2000-02";"M0";"MYR100";"42.9286"
"2000-02";"M0";"NZD1";"0.8"
"2000-02";"M0";"SGD100";"95.9058"
"2000-02";"M0";"THB100";"4.3222"
"2000-02";"M0";"XDR1";"2.197599"
"2000-02";"M1";"EUR1";"1.6066"
"2000-02";"M1";"GBP1";"2.6235"
"2000-02";"M1";"DKK100";"21.56"
"2000-02";"M1";"NOK100";"19.88"
"2000-02";"M1";"CZK100";"4.4057"
"2000-02";"M1";"HUF100";"0.6104"
"2000-02";"M1";"PLN100";"39.04"
"2000-02";"M1";"RUB100";"5.72"
"2000-02";"M1";"SEK100";"19.01"
"2000-02";"M1";"TRY100";"0.0002877"
"2000-02";"M1";"USD1";"1.644"
"2000-02";"M1";"CAD1";"1.1311"
"2000-02";"M1";"ARS100";"162.44"
"2000-02";"M1";"BRL100";"92.4"
"2000-02";"M1";"MXN100";"17.52"
"2000-02";"M1";"ZAR1";"0.2588"
"2000-02";"M1";"JPY100";"1.4931"
"2000-02";"M1";"AUD1";"1.0101"
"2000-02";"M1";"CNY100";"20.075"
"2000-02";"M1";"HKD100";"21.1224"
"2000-02";"M1";"KRW100";"0.1453"
"2000-02";"M1";"MYR100";"42.74"
"2000-02";"M1";"NZD1";"0.799"
"2000-02";"M1";"SGD100";"95.55"
"2000-02";"M1";"THB100";"4.2627"
"2000-02";"M1";"XDR1";"2.2082"
"2000-03";"M0";"EUR1";"1.6046"
"2000-03";"M0";"GBP1";"2.6253"
"2000-03";"M0";"DKK100";"21.5396"
"2000-03";"M0";"NOK100";"19.7713"
"2000-03";"M0";"CZK100";"4.5025"
"2000-03";"M0";"HUF100";"0.6236"
"2000-03";"M0";"PLN100";"40.5983"
"2000-03";"M0";"RUB100";"5.827"
"2000-03";"M0";"SEK100";"19.103"
"2000-03";"M0";"TRY100";"0.000286"
"2000-03";"M0";"USD1";"1.6616"
"2000-03";"M0";"CAD1";"1.1376"
"2000-03";"M0";"ARS100";"166.1983"
"2000-03";"M0";"BRL100";"95.2652"
"2000-03";"M0";"MXN100";"17.8752"
"2000-03";"M0";"ZAR1";"0.2568"
"2000-03";"M0";"JPY100";"1.559187"
"2000-03";"M0";"AUD1";"1.012517"
"2000-03";"M0";"CNY100";"20.08930435"
"2000-03";"M0";"HKD100";"21.34397"
"2000-03";"M0";"KRW100";"0.1488"
"2000-03";"M0";"MYR100";"43.7217"
"2000-03";"M0";"NZD1";"0.8141"
"2000-03";"M0";"SGD100";"96.8087"
"2000-03";"M0";"THB100";"4.3816"
"2000-03";"M0";"XDR1";"2.23457"
"2000-03";"M1";"EUR1";"1.5918"
"2000-03";"M1";"GBP1";"2.6508"
"2000-03";"M1";"DKK100";"21.37"
"2000-03";"M1";"NOK100";"19.69"
"2000-03";"M1";"CZK100";"4.3916"
"2000-03";"M1";"HUF100";"0.6159"
"2000-03";"M1";"PLN100";"40.15"
"2000-03";"M1";"RUB100";"5.76"
"2000-03";"M1";"SEK100";"19.17"
"2000-03";"M1";"TRY100";"0.0002826"
"2000-03";"M1";"USD1";"1.6626"
"2000-03";"M1";"CAD1";"1.1421"
"2000-03";"M1";"ARS100";"166.28"
"2000-03";"M1";"BRL100";"95.2"
"2000-03";"M1";"MXN100";"17.88"
"2000-03";"M1";"ZAR1";"0.2524"
"2000-03";"M1";"JPY100";"1.5816"
"2000-03";"M1";"AUD1";"1.0035"
"2000-03";"M1";"CNY100";"20.085"
"2000-03";"M1";"HKD100";"21.351"
"2000-03";"M1";"KRW100";"0.1503"
"2000-03";"M1";"MYR100";"43.75"
"2000-03";"M1";"NZD1";"0.8222"
"2000-03";"M1";"SGD100";"96.66"
"2000-03";"M1";"THB100";"4.3822"
"2000-03";"M1";"XDR1";"2.24766"
"2000-04";"M0";"EUR1";"1.5738"
"2000-04";"M0";"GBP1";"2.6286"
"2000-04";"M0";"DKK100";"21.1206"
"2000-04";"M0";"NOK100";"19.2956"
"2000-04";"M0";"CZK100";"4.3325"
"2000-04";"M0";"HUF100";"0.6085"
"2000-04";"M0";"PLN100";"39.3133"
"2000-04";"M0";"RUB100";"5.7889"
"2000-04";"M0";"SEK100";"19.025"
"2000-04";"M0";"TRY100";"0.000279"
"2000-04";"M0";"USD1";"1.6605"
"2000-04";"M0";"CAD1";"1.1321"
"2000-04";"M0";"ARS100";"166.0933"
"2000-04";"M0";"BRL100";"94.0389"
"2000-04";"M0";"MXN100";"17.685"
"2000-04";"M0";"ZAR1";"0.2505"
"2000-04";"M0";"JPY100";"1.575672"
"2000-04";"M0";"AUD1";"0.990622"
"2000-04";"M0";"CNY100";"20.1089"
"2000-04";"M0";"HKD100";"21.321006"
"2000-04";"M0";"KRW100";"0.1496"
"2000-04";"M0";"MYR100";"43.6911"
"2000-04";"M0";"NZD1";"0.8233"
"2000-04";"M0";"SGD100";"97.0722"
"2000-04";"M0";"THB100";"4.3705"
"2000-04";"M0";"XDR1";"2.226561"
"2000-04";"M1";"EUR1";"1.5721"
"2000-04";"M1";"GBP1";"2.7156"
"2000-04";"M1";"DKK100";"21.11"
"2000-04";"M1";"NOK100";"19.29"
"2000-04";"M1";"CZK100";"4.3383"
"2000-04";"M1";"HUF100";"0.6082"
"2000-04";"M1";"PLN100";"39.39"
"2000-04";"M1";"RUB100";"6.07"
"2000-04";"M1";"SEK100";"19.31"
"2000-04";"M1";"TRY100";"0.0002833"
"2000-04";"M1";"USD1";"1.7291"
"2000-04";"M1";"CAD1";"1.1712"
"2000-04";"M1";"ARS100";"172.94"
"2000-04";"M1";"BRL100";"95.7"
"2000-04";"M1";"MXN100";"18.34"
"2000-04";"M1";"ZAR1";"0.2533"
"2000-04";"M1";"JPY100";"1.6239"
"2000-04";"M1";"AUD1";"1.0167"
"2000-04";"M1";"CNY100";"20.774"
"2000-04";"M1";"HKD100";"22.197"
"2000-04";"M1";"KRW100";"0.1559"
"2000-04";"M1";"MYR100";"45.5"
"2000-04";"M1";"NZD1";"0.8431"
"2000-04";"M1";"SGD100";"101.44"
"2000-04";"M1";"THB100";"4.5455"
"2000-04";"M1";"XDR1";"2.2858"
"2000-05";"M0";"EUR1";"1.5565"
"2000-05";"M0";"GBP1";"2.5885"
"2000-05";"M0";"DKK100";"20.8682"
"2000-05";"M0";"NOK100";"18.9714"
"2000-05";"M0";"CZK100";"4.2565"
"2000-05";"M0";"HUF100";"0.6006"
"2000-05";"M0";"PLN100";"38.1714"
"2000-05";"M0";"RUB100";"6.0436"
"2000-05";"M0";"SEK100";"18.8809"
"2000-05";"M0";"TRY100";"0.000278"
"2000-05";"M0";"USD1";"1.7164"
"2000-05";"M0";"CAD1";"1.1476"
"2000-05";"M0";"ARS100";"171.6868"
"2000-05";"M0";"BRL100";"93.8909"
"2000-05";"M0";"MXN100";"18.0545"
"2000-05";"M0";"ZAR1";"0.2442"
"2000-05";"M0";"JPY100";"1.586618"
"2000-05";"M0";"AUD1";"0.991109"
"2000-05";"M0";"CNY100";"20.72752174"
"2000-05";"M0";"HKD100";"22.030627"
"2000-05";"M0";"KRW100";"0.1532"
"2000-05";"M0";"MYR100";"45.1632"
"2000-05";"M0";"NZD1";"0.8059"
"2000-05";"M0";"SGD100";"99.2845"
"2000-05";"M0";"THB100";"4.4053"
"2000-05";"M0";"XDR1";"2.252682"
"2000-05";"M1";"EUR1";"1.5701"
"2000-05";"M1";"GBP1";"2.5202"
"2000-05";"M1";"DKK100";"21.03"
"2000-05";"M1";"NOK100";"18.91"
"2000-05";"M1";"CZK100";"4.3478"
"2000-05";"M1";"HUF100";"0.6051"
"2000-05";"M1";"PLN100";"38.36"
"2000-05";"M1";"RUB100";"5.9"
"2000-05";"M1";"SEK100";"18.77"
"2000-05";"M1";"TRY100";"0.0002738"
"2000-05";"M1";"USD1";"1.686"
"2000-05";"M1";"CAD1";"1.1204"
"2000-05";"M1";"ARS100";"168.62"
"2000-05";"M1";"BRL100";"92"
"2000-05";"M1";"MXN100";"17.72"
"2000-05";"M1";"ZAR1";"0.2408"
"2000-05";"M1";"JPY100";"1.5719"
"2000-05";"M1";"AUD1";"0.9656"
"2000-05";"M1";"CNY100";"20.324"
"2000-05";"M1";"HKD100";"21.6354"
"2000-05";"M1";"KRW100";"0.1493"
"2000-05";"M1";"MYR100";"44.36"
"2000-05";"M1";"NZD1";"0.7713"
"2000-05";"M1";"SGD100";"97.26"
"2000-05";"M1";"THB100";"4.3021"
"2000-05";"M1";"XDR1";"2.22819"
"2000-06";"M0";"EUR1";"1.5598"
"2000-06";"M0";"GBP1";"2.4785"
"2000-06";"M0";"DKK100";"20.907"
"2000-06";"M0";"NOK100";"18.923"
"2000-06";"M0";"CZK100";"4.3317"
"2000-06";"M0";"HUF100";"0.6002"
"2000-06";"M0";"PLN100";"37.3225"
"2000-06";"M0";"RUB100";"5.777"
"2000-06";"M0";"SEK100";"18.7555"
"2000-06";"M0";"TRY100";"0.000266"
"2000-06";"M0";"USD1";"1.6419"
"2000-06";"M0";"CAD1";"1.1116"
"2000-06";"M0";"ARS100";"164.232"
"2000-06";"M0";"BRL100";"90.66"
"2000-06";"M0";"MXN100";"16.668"
"2000-06";"M0";"ZAR1";"0.2373"
"2000-06";"M0";"JPY100";"1.5488"
"2000-06";"M0";"AUD1";"0.97656"
"2000-06";"M0";"CNY100";"19.84472727"
"2000-06";"M0";"HKD100";"21.065935"
"2000-06";"M0";"KRW100";"0.147"
"2000-06";"M0";"MYR100";"43.2015"
"2000-06";"M0";"NZD1";"0.7729"
"2000-06";"M0";"SGD100";"95.003"
"2000-06";"M0";"THB100";"4.2018"
"2000-06";"M0";"XDR1";"2.187459"
"2000-06";"M1";"EUR1";"1.5583"
"2000-06";"M1";"GBP1";"2.458"
"2000-06";"M1";"DKK100";"20.87"
"2000-06";"M1";"NOK100";"19"
"2000-06";"M1";"CZK100";"4.3621"
"2000-06";"M1";"HUF100";"0.598"
"2000-06";"M1";"PLN100";"36.92"
"2000-06";"M1";"RUB100";"5.78"
"2000-06";"M1";"SEK100";"18.47"
"2000-06";"M1";"TRY100";"0.0002628"
"2000-06";"M1";"USD1";"1.625"
"2000-06";"M1";"CAD1";"1.0961"
"2000-06";"M1";"ARS100";"162.53"
"2000-06";"M1";"BRL100";"89.5"
"2000-06";"M1";"MXN100";"16.4"
"2000-06";"M1";"ZAR1";"0.238"
"2000-06";"M1";"JPY100";"1.5406"
"2000-06";"M1";"AUD1";"0.9726"
"2000-06";"M1";"CNY100";"19.702"
"2000-06";"M1";"HKD100";"20.8459"
"2000-06";"M1";"KRW100";"0.1457"
"2000-06";"M1";"MYR100";"42.76"
"2000-06";"M1";"NZD1";"0.762"
"2000-06";"M1";"SGD100";"94.07"
"2000-06";"M1";"THB100";"4.1422"
"2000-06";"M1";"XDR1";"2.17482"
"2000-07";"M0";"EUR1";"1.5508"
"2000-07";"M0";"GBP1";"2.4875"
"2000-07";"M0";"DKK100";"20.7857"
"2000-07";"M0";"NOK100";"18.9619"
"2000-07";"M0";"CZK100";"4.3543"
"2000-07";"M0";"HUF100";"0.5958"
"2000-07";"M0";"PLN100";"38.1705"
"2000-07";"M0";"RUB100";"5.9214"
"2000-07";"M0";"SEK100";"18.4352"
"2000-07";"M0";"TRY100";"0.000263"
"2000-07";"M0";"USD1";"1.6488"
"2000-07";"M0";"CAD1";"1.1153"
"2000-07";"M0";"ARS100";"164.9248"
"2000-07";"M0";"BRL100";"91.5762"
"2000-07";"M0";"MXN100";"17.47"
"2000-07";"M0";"ZAR1";"0.2396"
"2000-07";"M0";"JPY100";"1.527324"
"2000-07";"M0";"AUD1";"0.970276"
"2000-07";"M0";"CNY100";"19.93528571"
"2000-07";"M0";"HKD100";"21.146081"
"2000-07";"M0";"KRW100";"0.1479"
"2000-07";"M0";"MYR100";"43.3838"
"2000-07";"M0";"NZD1";"0.7599"
"2000-07";"M0";"SGD100";"94.6981"
"2000-07";"M0";"THB100";"4.0954"
"2000-07";"M0";"XDR1";"2.183637"
"2000-07";"M1";"EUR1";"1.5483"
"2000-07";"M1";"GBP1";"2.5115"
"2000-07";"M1";"DKK100";"20.76"
"2000-07";"M1";"NOK100";"18.89"
"2000-07";"M1";"CZK100";"4.3651"
"2000-07";"M1";"HUF100";"0.5942"
"2000-07";"M1";"PLN100";"38.58"
"2000-07";"M1";"RUB100";"6"
"2000-07";"M1";"SEK100";"18.19"
"2000-07";"M1";"TRY100";"0.0002634"
"2000-07";"M1";"USD1";"1.6757"
"2000-07";"M1";"CAD1";"1.1327"
"2000-07";"M1";"ARS100";"167.66"
"2000-07";"M1";"BRL100";"93.7"
"2000-07";"M1";"MXN100";"17.92"
"2000-07";"M1";"ZAR1";"0.2407"
"2000-07";"M1";"JPY100";"1.5298"
"2000-07";"M1";"AUD1";"0.9687"
"2000-07";"M1";"CNY100";"20.138"
"2000-07";"M1";"HKD100";"21.4869"
"2000-07";"M1";"KRW100";"0.15"
"2000-07";"M1";"MYR100";"44.09"
"2000-07";"M1";"NZD1";"0.7604"
"2000-07";"M1";"SGD100";"96.68"
"2000-07";"M1";"THB100";"4.0505"
"2000-07";"M1";"XDR1";"2.19868"
"2000-08";"M0";"EUR1";"1.5512"
"2000-08";"M0";"GBP1";"2.5538"
"2000-08";"M0";"DKK100";"20.7964"
"2000-08";"M0";"NOK100";"19.155"
"2000-08";"M0";"CZK100";"4.3864"
"2000-08";"M0";"HUF100";"0.5943"
"2000-08";"M0";"PLN100";"39.3332"
"2000-08";"M0";"RUB100";"6.1586"
"2000-08";"M0";"SEK100";"18.4732"
"2000-08";"M0";"TRY100";"0.000265"
"2000-08";"M0";"USD1";"1.7154"
"2000-08";"M0";"CAD1";"1.157"
"2000-08";"M0";"ARS100";"171.5823"
"2000-08";"M0";"BRL100";"94.7591"
"2000-08";"M0";"MXN100";"18.4918"
"2000-08";"M0";"ZAR1";"0.2465"
"2000-08";"M0";"JPY100";"1.588332"
"2000-08";"M0";"AUD1";"0.996486"
"2000-08";"M0";"CNY100";"20.72086957"
"2000-08";"M0";"HKD100";"21.992405"
"2000-08";"M0";"KRW100";"0.1539"
"2000-08";"M0";"MYR100";"45.1359"
"2000-08";"M0";"NZD1";"0.7638"
"2000-08";"M0";"SGD100";"99.7132"
"2000-08";"M0";"THB100";"4.1991"
"2000-08";"M0";"XDR1";"2.24309"
"2000-08";"M1";"EUR1";"1.5476"
"2000-08";"M1";"GBP1";"2.5189"
"2000-08";"M1";"DKK100";"20.75"
"2000-08";"M1";"NOK100";"19.16"
"2000-08";"M1";"CZK100";"4.3747"
"2000-08";"M1";"HUF100";"0.5919"
"2000-08";"M1";"PLN100";"39.6"
"2000-08";"M1";"RUB100";"6.23"
"2000-08";"M1";"SEK100";"18.35"
"2000-08";"M1";"TRY100";"0.000265"
"2000-08";"M1";"USD1";"1.7323"
"2000-08";"M1";"CAD1";"1.1738"
"2000-08";"M1";"ARS100";"173.26"
"2000-08";"M1";"BRL100";"94.9"
"2000-08";"M1";"MXN100";"18.89"
"2000-08";"M1";"ZAR1";"0.2487"
"2000-08";"M1";"JPY100";"1.6273"
"2000-08";"M1";"AUD1";"0.9973"
"2000-08";"M1";"CNY100";"21.064"
"2000-08";"M1";"HKD100";"22.2107"
"2000-08";"M1";"KRW100";"0.1562"
"2000-08";"M1";"MYR100";"45.59"
"2000-08";"M1";"NZD1";"0.7459"
"2000-08";"M1";"SGD100";"100.65"
"2000-08";"M1";"THB100";"4.2292"
"2000-08";"M1";"XDR1";"2.26252"
"2000-09";"M0";"EUR1";"1.53"
"2000-09";"M0";"GBP1";"2.5164"
"2000-09";"M0";"DKK100";"20.4981"
"2000-09";"M0";"NOK100";"19.0462"
"2000-09";"M0";"CZK100";"4.3169"
"2000-09";"M0";"HUF100";"0.5831"
"2000-09";"M0";"PLN100";"39.0529"
"2000-09";"M0";"RUB100";"6.2762"
"2000-09";"M0";"SEK100";"18.181"
"2000-09";"M0";"TRY100";"0.000264"
"2000-09";"M0";"USD1";"1.7552"
"2000-09";"M0";"CAD1";"1.1826"
"2000-09";"M0";"ARS100";"175.5676"
"2000-09";"M0";"BRL100";"95.5143"
"2000-09";"M0";"MXN100";"18.781"
"2000-09";"M0";"ZAR1";"0.2448"
"2000-09";"M0";"JPY100";"1.643648"
"2000-09";"M0";"AUD1";"0.972176"
"2000-09";"M0";"CNY100";"21.2202381"
"2000-09";"M0";"HKD100";"22.505876"
"2000-09";"M0";"KRW100";"0.1572"
"2000-09";"M0";"MYR100";"46.1824"
"2000-09";"M0";"NZD1";"0.7332"
"2000-09";"M0";"SGD100";"100.9143"
"2000-09";"M0";"THB100";"4.1865"
"2000-09";"M0";"XDR1";"2.274313"
"2000-09";"M1";"EUR1";"1.5245"
"2000-09";"M1";"GBP1";"2.5336"
"2000-09";"M1";"DKK100";"20.43"
"2000-09";"M1";"NOK100";"18.99"
"2000-09";"M1";"CZK100";"4.2851"
"2000-09";"M1";"HUF100";"0.5777"
"2000-09";"M1";"PLN100";"38.13"
"2000-09";"M1";"RUB100";"6.22"
"2000-09";"M1";"SEK100";"17.88"
"2000-09";"M1";"TRY100";"0.0002601"
"2000-09";"M1";"USD1";"1.73"
"2000-09";"M1";"CAD1";"1.1522"
"2000-09";"M1";"ARS100";"173"
"2000-09";"M1";"BRL100";"93.8"
"2000-09";"M1";"MXN100";"18.29"
"2000-09";"M1";"ZAR1";"0.2376"
"2000-09";"M1";"JPY100";"1.6053"
"2000-09";"M1";"AUD1";"0.939"
"2000-09";"M1";"CNY100";"20.83"
"2000-09";"M1";"HKD100";"22.1857"
"2000-09";"M1";"KRW100";"0.1551"
"2000-09";"M1";"MYR100";"45.52"
"2000-09";"M1";"NZD1";"0.7067"
"2000-09";"M1";"SGD100";"99.3"
"2000-09";"M1";"THB100";"4.0956"
"2000-09";"M1";"XDR1";"2.25301"
"2000-10";"M0";"EUR1";"1.5133"
"2000-10";"M0";"GBP1";"2.5671"
"2000-10";"M0";"DKK100";"20.3155"
"2000-10";"M0";"NOK100";"18.9027"
"2000-10";"M0";"CZK100";"4.2901"
"2000-10";"M0";"HUF100";"0.5752"
"2000-10";"M0";"PLN100";"38.115"
"2000-10";"M0";"RUB100";"6.3355"
"2000-10";"M0";"SEK100";"17.7427"
"2000-10";"M0";"TRY100";"0.000261"
"2000-10";"M0";"USD1";"1.7685"
"2000-10";"M0";"CAD1";"1.1702"
"2000-10";"M0";"ARS100";"176.9064"
"2000-10";"M0";"BRL100";"94.1955"
"2000-10";"M0";"MXN100";"18.5691"
"2000-10";"M0";"ZAR1";"0.2366"
"2000-10";"M0";"JPY100";"1.631073"
"2000-10";"M0";"AUD1";"0.934227"
"2000-10";"M0";"CNY100";"21.42236364"
"2000-10";"M0";"HKD100";"22.678391"
"2000-10";"M0";"KRW100";"0.1543"
"2000-10";"M0";"MYR100";"46.5336"
"2000-10";"M0";"NZD1";"0.7081"
"2000-10";"M0";"SGD100";"100.9364"
"2000-10";"M0";"THB100";"4.0871"
"2000-10";"M0";"XDR1";"2.277161"
"2000-10";"M1";"EUR1";"1.5195"
"2000-10";"M1";"GBP1";"2.6214"
"2000-10";"M1";"DKK100";"20.42"
"2000-10";"M1";"NOK100";"19.24"
"2000-10";"M1";"CZK100";"4.3549"
"2000-10";"M1";"HUF100";"0.5771"
"2000-10";"M1";"PLN100";"38.65"
"2000-10";"M1";"RUB100";"6.49"
"2000-10";"M1";"SEK100";"17.89"
"2000-10";"M1";"TRY100";"0.0002641"
"2000-10";"M1";"USD1";"1.8086"
"2000-10";"M1";"CAD1";"1.1808"
"2000-10";"M1";"ARS100";"180.9"
"2000-10";"M1";"BRL100";"94.5"
"2000-10";"M1";"MXN100";"18.92"
"2000-10";"M1";"ZAR1";"0.2391"
"2000-10";"M1";"JPY100";"1.6596"
"2000-10";"M1";"AUD1";"0.9287"
"2000-10";"M1";"CNY100";"21.724"
"2000-10";"M1";"HKD100";"23.1878"
"2000-10";"M1";"KRW100";"0.1586"
"2000-10";"M1";"MYR100";"47.59"
"2000-10";"M1";"NZD1";"0.7119"
"2000-10";"M1";"SGD100";"102.98"
"2000-10";"M1";"THB100";"4.1198"
"2000-10";"M1";"XDR1";"2.31292"
"2000-11";"M0";"EUR1";"1.5213"
"2000-11";"M0";"GBP1";"2.5338"
"2000-11";"M0";"DKK100";"20.3995"
"2000-11";"M0";"NOK100";"19.0314"
"2000-11";"M0";"CZK100";"4.3929"
"2000-11";"M0";"HUF100";"0.5758"
"2000-11";"M0";"PLN100";"38.9518"
"2000-11";"M0";"RUB100";"6.3795"
"2000-11";"M0";"SEK100";"17.6264"
"2000-11";"M0";"TRY100";"0.00026"
"2000-11";"M0";"USD1";"1.7767"
"2000-11";"M0";"CAD1";"1.1523"
"2000-11";"M0";"ARS100";"177.7432"
"2000-11";"M0";"BRL100";"91.2727"
"2000-11";"M0";"MXN100";"18.6841"
"2000-11";"M0";"ZAR1";"0.2313"
"2000-11";"M0";"JPY100";"1.631591"
"2000-11";"M0";"AUD1";"0.928068"
"2000-11";"M0";"CNY100";"21.48790909"
"2000-11";"M0";"HKD100";"22.780359"
"2000-11";"M0";"KRW100";"0.1537"
"2000-11";"M0";"MYR100";"46.7509"
"2000-11";"M0";"NZD1";"0.7098"
"2000-11";"M0";"SGD100";"101.6459"
"2000-11";"M0";"THB100";"4.0601"
"2000-11";"M0";"XDR1";"2.278397"
"2000-11";"M1";"EUR1";"1.5066"
"2000-11";"M1";"GBP1";"2.4624"
"2000-11";"M1";"DKK100";"20.19"
"2000-11";"M1";"NOK100";"18.69"
"2000-11";"M1";"CZK100";"4.3467"
"2000-11";"M1";"HUF100";"0.5674"
"2000-11";"M1";"PLN100";"38.75"
"2000-11";"M1";"RUB100";"6.2"
"2000-11";"M1";"SEK100";"17.29"
"2000-11";"M1";"TRY100";"0.0002534"
"2000-11";"M1";"USD1";"1.732"
"2000-11";"M1";"CAD1";"1.1235"
"2000-11";"M1";"ARS100";"173.23"
"2000-11";"M1";"BRL100";"88.5"
"2000-11";"M1";"MXN100";"18.39"
"2000-11";"M1";"ZAR1";"0.2243"
"2000-11";"M1";"JPY100";"1.5653"
"2000-11";"M1";"AUD1";"0.9076"
"2000-11";"M1";"CNY100";"20.936"
"2000-11";"M1";"HKD100";"22.2046"
"2000-11";"M1";"KRW100";"0.1426"
"2000-11";"M1";"MYR100";"45.57"
"2000-11";"M1";"NZD1";"0.702"
"2000-11";"M1";"SGD100";"98.57"
"2000-11";"M1";"THB100";"3.948"
"2000-11";"M1";"XDR1";"2.22486"
"2000-12";"M0";"EUR1";"1.5135"
"2000-12";"M0";"GBP1";"2.4655"
"2000-12";"M0";"DKK100";"20.2921"
"2000-12";"M0";"NOK100";"18.6058"
"2000-12";"M0";"CZK100";"4.3438"
"2000-12";"M0";"HUF100";"0.5709"
"2000-12";"M0";"PLN100";"38.9774"
"2000-12";"M0";"RUB100";"6.0142"
"2000-12";"M0";"SEK100";"17.4653"
"2000-12";"M0";"TRY100";"0.000249"
"2000-12";"M0";"USD1";"1.6874"
"2000-12";"M0";"CAD1";"1.1066"
"2000-12";"M0";"ARS100";"168.8237"
"2000-12";"M0";"BRL100";"85.8263"
"2000-12";"M0";"MXN100";"17.8358"
"2000-12";"M0";"ZAR1";"0.2207"
"2000-12";"M0";"JPY100";"1.505168"
"2000-12";"M0";"AUD1";"0.922153"
"2000-12";"M0";"CNY100";"20.31814286"
"2000-12";"M0";"HKD100";"21.635305"
